"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"1400000US17043846310","Census Tract 8463.10, DuPage County, Illinois","4820","601","null","null",
"1400000US17043846311","Census Tract 8463.11, DuPage County, Illinois","5319","618","null","null",
"1400000US17043846312","Census Tract 8463.12, DuPage County, Illinois","5215","833","null","null",
"1400000US17043846313","Census Tract 8463.13, DuPage County, Illinois","4817","469","null","null",
"1400000US17043846314","Census Tract 8463.14, DuPage County, Illinois","3618","491","null","null",
"1400000US17043846315","Census Tract 8463.15, DuPage County, Illinois","3957","301","null","null",
"1400000US17043846404","Census Tract 8464.04, DuPage County, Illinois","6094","570","null","null",
"1400000US17043846405","Census Tract 8464.05, DuPage County, Illinois","3968","467","null","null",
"1400000US17043846408","Census Tract 8464.08, DuPage County, Illinois","4169","417","null","null",
"1400000US17043846409","Census Tract 8464.09, DuPage County, Illinois","4588","497","null","null",
"1400000US17043846410","Census Tract 8464.10, DuPage County, Illinois","5089","455","null","null",
"1400000US17043846411","Census Tract 8464.11, DuPage County, Illinois","5198","836","null","null",
"1400000US17043846412","Census Tract 8464.12, DuPage County, Illinois","4685","542","null","null",
"1400000US17043846413","Census Tract 8464.13, DuPage County, Illinois","3569","383","null","null",
"1400000US17043846504","Census Tract 8465.04, DuPage County, Illinois","6081","694","null","null",
"1400000US17043846507","Census Tract 8465.07, DuPage County, Illinois","3127","615","null","null",
"1400000US17043846509","Census Tract 8465.09, DuPage County, Illinois","5624","595","null","null",
"1400000US17043846510","Census Tract 8465.10, DuPage County, Illinois","3789","607","null","null",
"1400000US17043846511","Census Tract 8465.11, DuPage County, Illinois","5909","552","null","null",
"1400000US17043846513","Census Tract 8465.13, DuPage County, Illinois","2895","522","null","null",
"1400000US17043846514","Census Tract 8465.14, DuPage County, Illinois","3917","336","null","null",
"1400000US17043846515","Census Tract 8465.15, DuPage County, Illinois","5082","847","null","null",
"1400000US17043846517","Census Tract 8465.17, DuPage County, Illinois","5433","459","null","null",
"1400000US17043846518","Census Tract 8465.18, DuPage County, Illinois","2976","203","null","null",
"1400000US17043846519","Census Tract 8465.19, DuPage County, Illinois","3094","427","null","null",
"1400000US17043846521","Census Tract 8465.21, DuPage County, Illinois","5004","608","null","null",
"1400000US17043846522","Census Tract 8465.22, DuPage County, Illinois","3936","357","null","null",
"1400000US17043846523","Census Tract 8465.23, DuPage County, Illinois","2687","239","null","null",
"1400000US17043846524","Census Tract 8465.24, DuPage County, Illinois","5149","928","null","null",
"1400000US17043846603","Census Tract 8466.03, DuPage County, Illinois","3789","461","null","null",
"1400000US17043846604","Census Tract 8466.04, DuPage County, Illinois","4213","668","null","null",
"1400000US17043846701","Census Tract 8467.01, DuPage County, Illinois","4562","588","null","null",
"1400000US17043846702","Census Tract 8467.02, DuPage County, Illinois","4237","705","null","null",
"1400000US17063000102","Census Tract 1.02, Grundy County, Illinois","7294","488","null","null",
"1400000US17063000103","Census Tract 1.03, Grundy County, Illinois","6818","598","null","null",
"1400000US17063000200","Census Tract 2, Grundy County, Illinois","6967","441","null","null",
"1400000US17063000300","Census Tract 3, Grundy County, Illinois","3236","499","null","null",
"1400000US17063000400","Census Tract 4, Grundy County, Illinois","6291","430","null","null",
"1400000US17063000500","Census Tract 5, Grundy County, Illinois","2838","277","null","null",
"1400000US17063000600","Census Tract 6, Grundy County, Illinois","3002","259","null","null",
"1400000US17063000700","Census Tract 7, Grundy County, Illinois","5504","258","null","null",
"1400000US17063000800","Census Tract 8, Grundy County, Illinois","4991","199","null","null",
"1400000US17063000900","Census Tract 9, Grundy County, Illinois","3857","299","null","null",
"1400000US17089850101","Census Tract 8501.01, Kane County, Illinois","6547","789","null","null",
"1400000US17089850103","Census Tract 8501.03, Kane County, Illinois","6023","903","null","null",
"1400000US17089850105","Census Tract 8501.05, Kane County, Illinois","7067","966","null","null",
"1400000US17089850106","Census Tract 8501.06, Kane County, Illinois","8053","861","null","null",
"1400000US17089850201","Census Tract 8502.01, Kane County, Illinois","4511","670","null","null",
"1400000US17089850202","Census Tract 8502.02, Kane County, Illinois","6631","596","null","null",
"1400000US17089850301","Census Tract 8503.01, Kane County, Illinois","8725","977","null","null",
"1400000US17089850302","Census Tract 8503.02, Kane County, Illinois","4176","501","null","null",
"1400000US17089850400","Census Tract 8504, Kane County, Illinois","2619","223","null","null",
"1400000US17089850500","Census Tract 8505, Kane County, Illinois","3946","563","null","null",
"1400000US17089850600","Census Tract 8506, Kane County, Illinois","7123","641","null","null",
"1400000US17089850703","Census Tract 8507.03, Kane County, Illinois","2165","258","null","null",
"1400000US17089850800","Census Tract 8508, Kane County, Illinois","7322","1394","null","null",
"1400000US17089851000","Census Tract 8510, Kane County, Illinois","6739","1168","null","null",
"1400000US17089851101","Census Tract 8511.01, Kane County, Illinois","3872","513","null","null",
"1400000US17089851102","Census Tract 8511.02, Kane County, Illinois","4584","1253","null","null",
"1400000US17089851301","Census Tract 8513.01, Kane County, Illinois","3510","533","null","null",
"1400000US17089851302","Census Tract 8513.02, Kane County, Illinois","3231","522","null","null",
"1400000US17089851400","Census Tract 8514, Kane County, Illinois","6473","767","null","null",
"1400000US17089851500","Census Tract 8515, Kane County, Illinois","1006","179","null","null",
"1400000US17089851600","Census Tract 8516, Kane County, Illinois","6760","860","null","null",
"1400000US17089851801","Census Tract 8518.01, Kane County, Illinois","7476","740","null","null",
"1400000US17089851904","Census Tract 8519.04, Kane County, Illinois","7257","881","null","null",
"1400000US17089851907","Census Tract 8519.07, Kane County, Illinois","8492","1172","null","null",
"1400000US17089851908","Census Tract 8519.08, Kane County, Illinois","5929","990","null","null",
"1400000US17089851909","Census Tract 8519.09, Kane County, Illinois","4137","470","null","null",
"1400000US17089851910","Census Tract 8519.10, Kane County, Illinois","3976","628","null","null",
"1400000US17089852001","Census Tract 8520.01, Kane County, Illinois","4498","558","null","null",
"1400000US17089852002","Census Tract 8520.02, Kane County, Illinois","7553","818","null","null",
"1400000US17089852101","Census Tract 8521.01, Kane County, Illinois","7915","773","null","null",
"1400000US17089852201","Census Tract 8522.01, Kane County, Illinois","4741","565","null","null",
"1400000US17089852300","Census Tract 8523, Kane County, Illinois","1936","272","null","null",
"1400000US17089852403","Census Tract 8524.03, Kane County, Illinois","5335","256","null","null",
"1400000US17089852500","Census Tract 8525, Kane County, Illinois","6473","611","null","null",
"1400000US17089852606","Census Tract 8526.06, Kane County, Illinois","5021","680","null","null",
"1400000US17089852700","Census Tract 8527, Kane County, Illinois","6791","697","null","null",
"1400000US17089852803","Census Tract 8528.03, Kane County, Illinois","4599","368","null","null",
"1400000US17089852805","Census Tract 8528.05, Kane County, Illinois","5929","656","null","null",
"1400000US17089852806","Census Tract 8528.06, Kane County, Illinois","7580","807","null","null",
"1400000US17089852807","Census Tract 8528.07, Kane County, Illinois","3823","584","null","null",
"1400000US17089852808","Census Tract 8528.08, Kane County, Illinois","7235","838","null","null",
"1400000US17089852903","Census Tract 8529.03, Kane County, Illinois","6458","1336","null","null",
"1400000US17089852904","Census Tract 8529.04, Kane County, Illinois","2899","552","null","null",
"1400000US17089852905","Census Tract 8529.05, Kane County, Illinois","4327","529","null","null",
"1400000US17089852906","Census Tract 8529.06, Kane County, Illinois","5690","671","null","null",
"1400000US17089852907","Census Tract 8529.07, Kane County, Illinois","6901","790","null","null",
"1400000US17089853001","Census Tract 8530.01, Kane County, Illinois","3481","637","null","null",
"1400000US17089853004","Census Tract 8530.04, Kane County, Illinois","3094","362","null","null",
"1400000US17089853005","Census Tract 8530.05, Kane County, Illinois","6040","866","null","null",
"1400000US17089853006","Census Tract 8530.06, Kane County, Illinois","3578","576","null","null",
"1400000US17089853007","Census Tract 8530.07, Kane County, Illinois","5991","537","null","null",
"1400000US17089853008","Census Tract 8530.08, Kane County, Illinois","4213","577","null","null",
"1400000US17089853100","Census Tract 8531, Kane County, Illinois","3438","377","null","null",
"1400000US17089853200","Census Tract 8532, Kane County, Illinois","7073","1153","null","null",
"1400000US17089853300","Census Tract 8533, Kane County, Illinois","4632","935","null","null",
"1400000US17089853500","Census Tract 8535, Kane County, Illinois","6383","750","null","null",
"1400000US17089853900","Census Tract 8539, Kane County, Illinois","6317","607","null","null",
"1400000US17089854001","Census Tract 8540.01, Kane County, Illinois","4483","478","null","null",
"1400000US17089854002","Census Tract 8540.02, Kane County, Illinois","5857","580","null","null",
"1400000US17089854100","Census Tract 8541, Kane County, Illinois","5096","753","null","null",
"1400000US17089854200","Census Tract 8542, Kane County, Illinois","5428","765","null","null",
"1400000US17089854301","Census Tract 8543.01, Kane County, Illinois","6876","1022","null","null",
"1400000US17089854302","Census Tract 8543.02, Kane County, Illinois","5517","906","null","null",
"1400000US17089854504","Census Tract 8545.04, Kane County, Illinois","8901","630","null","null",
"1400000US17089854600","Census Tract 8546, Kane County, Illinois","4073","716","null","null",
"1400000US17089854700","Census Tract 8547, Kane County, Illinois","2282","355","null","null",
"1400000US17089854800","Census Tract 8548, Kane County, Illinois","7809","764","null","null",
"1400000US17089854900","Census Tract 8549, Kane County, Illinois","5694","798","null","null",
"1400000US17093890201","Census Tract 8902.01, Kendall County, Illinois","4368","529","null","null",
"1400000US17093890202","Census Tract 8902.02, Kendall County, Illinois","3896","577","null","null",
"1400000US17093890301","Census Tract 8903.01, Kendall County, Illinois","7416","1298","null","null",
"1400000US17093890302","Census Tract 8903.02, Kendall County, Illinois","5972","626","null","null",
"1400000US17097860103","Census Tract 8601.03, Lake County, Illinois","3852","345","null","null",
"1400000US17097860104","Census Tract 8601.04, Lake County, Illinois","3051","318","null","null",
"1400000US17097860200","Census Tract 8602, Lake County, Illinois","3615","611","null","null",
"1400000US17097860301","Census Tract 8603.01, Lake County, Illinois","3757","637","null","null",
"1400000US17097860302","Census Tract 8603.02, Lake County, Illinois","2507","360","null","null",
"1400000US17097860400","Census Tract 8604, Lake County, Illinois","6295","1263","null","null",
"1400000US17097860500","Census Tract 8605, Lake County, Illinois","3987","634","null","null",
"1400000US17097860600","Census Tract 8606, Lake County, Illinois","7885","687","null","null",
"1400000US17097860805","Census Tract 8608.05, Lake County, Illinois","1808","244","null","null",
"1400000US17097860806","Census Tract 8608.06, Lake County, Illinois","4944","497","null","null",
